transaction_id,user_id,cohort_group,transaction_date,mrr_amount,event_type
TXN-1926-10,USER-1926,2025-01,2025-10-28,999.0,Standard Renewal
TXN-1926-11,USER-1926,2025-01,2025-11-27,999.0,Standard Renewal
TXN-1927-00,USER-1927,2025-01,2025-01-01,999.0,Standard Renewal
TXN-1927-01,USER-1927,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1927-02,USER-1927,2025-01,2025-03-02,999.0,Standard Renewal
TXN-1927-03,USER-1927,2025-01,2025-04-01,999.0,Standard Renewal
TXN-1927-04,USER-1927,2025-01,2025-05-01,999.0,Standard Renewal
TXN-1927-05,USER-1927,2025-01,2025-05-31,999.0,Standard Renewal
TXN-1927-06,USER-1927,2025-01,2025-06-30,999.0,Standard Renewal
TXN-1927-07,USER-1927,2025-01,2025-07-30,999.0,Standard Renewal
TXN-1927-08,USER-1927,2025-01,2025-08-29,999.0,Standard Renewal
TXN-1928-05,USER-1928,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1928-06,USER-1928,2025-05,2025-06-30,599.0,Standard Renewal
TXN-1928-07,USER-1928,2025-05,2025-07-30,599.0,Standard Renewal
TXN-1928-08,USER-1928,2025-05,2025-08-29,599.0,Standard Renewal
TXN-1929-04,USER-1929,2025-05,2025-05-01,299.0,Standard Renewal
TXN-1929-05,USER-1929,2025-05,2025-05-31,299.0,Standard Renewal
TXN-1929-06,USER-1929,2025-05,2025-06-30,299.0,Standard Renewal
TXN-1929-07,USER-1929,2025-05,2025-07-30,299.0,Standard Renewal
TXN-1929-08,USER-1929,2025-05,2025-08-29,299.0,Standard Renewal
TXN-1929-09,USER-1929,2025-05,2025-09-28,299.0,Standard Renewal
TXN-1930-03,USER-1930,2025-04,2025-04-01,299.0,Standard Renewal
TXN-1930-04,USER-1930,2025-04,2025-05-01,299.0,Standard Renewal
TXN-1930-05,USER-1930,2025-04,2025-05-31,299.0,Standard Renewal
TXN-1930-06,USER-1930,2025-04,2025-06-30,299.0,Standard Renewal
TXN-1930-07,USER-1930,2025-04,2025-07-30,299.0,Standard Renewal
TXN-1930-08,USER-1930,2025-04,2025-08-29,299.0,Standard Renewal
TXN-1930-09,USER-1930,2025-04,2025-09-28,299.0,Standard Renewal
TXN-1930-10,USER-1930,2025-04,2025-10-28,299.0,Standard Renewal
TXN-1930-11,USER-1930,2025-04,2025-11-27,299.0,Standard Renewal
TXN-1931-11,USER-1931,2025-11,2025-11-27,599.0,Standard Renewal
TXN-1932-10,USER-1932,2025-10,2025-10-28,599.0,Standard Renewal
TXN-1932-11,USER-1932,2025-10,2025-11-27,599.0,Standard Renewal
TXN-1933-02,USER-1933,2025-03,2025-03-02,599.0,Standard Renewal
TXN-1933-03,USER-1933,2025-03,2025-04-01,599.0,Standard Renewal
TXN-1933-04,USER-1933,2025-03,2025-05-01,599.0,Standard Renewal
TXN-1933-05,USER-1933,2025-03,2025-05-31,599.0,Standard Renewal
TXN-1933-06,USER-1933,2025-03,2025-06-30,599.0,Standard Renewal
TXN-1934-02,USER-1934,2025-03,2025-03-02,599.0,Standard Renewal
TXN-1934-03,USER-1934,2025-03,2025-04-01,599.0,Standard Renewal
TXN-1934-04,USER-1934,2025-03,2025-05-01,778.7,Tier Upgrade
TXN-1934-05,USER-1934,2025-03,2025-05-31,599.0,Standard Renewal
TXN-1934-06,USER-1934,2025-03,2025-06-30,599.0,Standard Renewal
TXN-1934-07,USER-1934,2025-03,2025-07-30,599.0,Standard Renewal
TXN-1934-08,USER-1934,2025-03,2025-08-29,599.0,Standard Renewal
TXN-1934-09,USER-1934,2025-03,2025-09-28,419.3,Contraction
TXN-1934-10,USER-1934,2025-03,2025-10-28,599.0,Standard Renewal
TXN-1934-11,USER-1934,2025-03,2025-11-27,599.0,Standard Renewal
TXN-1935-05,USER-1935,2025-05,2025-05-31,1298.7,Tier Upgrade
TXN-1935-06,USER-1935,2025-05,2025-06-30,999.0,Standard Renewal
TXN-1935-07,USER-1935,2025-05,2025-07-30,999.0,Standard Renewal
TXN-1935-08,USER-1935,2025-05,2025-08-29,999.0,Standard Renewal
TXN-1936-05,USER-1936,2025-05,2025-05-31,999.0,Standard Renewal
TXN-1936-06,USER-1936,2025-05,2025-06-30,999.0,Standard Renewal
TXN-1936-07,USER-1936,2025-05,2025-07-30,999.0,Standard Renewal
TXN-1936-08,USER-1936,2025-05,2025-08-29,999.0,Standard Renewal
TXN-1936-09,USER-1936,2025-05,2025-09-28,999.0,Standard Renewal
TXN-1936-10,USER-1936,2025-05,2025-10-28,999.0,Standard Renewal
TXN-1936-11,USER-1936,2025-05,2025-11-27,1298.7,Tier Upgrade
TXN-1937-01,USER-1937,2025-01,2025-01-31,599.0,Standard Renewal
TXN-1937-02,USER-1937,2025-01,2025-03-02,778.7,Tier Upgrade
TXN-1938-01,USER-1938,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1938-02,USER-1938,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1938-03,USER-1938,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1938-04,USER-1938,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1938-05,USER-1938,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1938-06,USER-1938,2025-01,2025-06-30,299.0,Standard Renewal
TXN-1938-07,USER-1938,2025-01,2025-07-30,299.0,Standard Renewal
TXN-1938-08,USER-1938,2025-01,2025-08-29,299.0,Standard Renewal
TXN-1938-09,USER-1938,2025-01,2025-09-28,299.0,Standard Renewal
TXN-1938-10,USER-1938,2025-01,2025-10-28,299.0,Standard Renewal
TXN-1938-11,USER-1938,2025-01,2025-11-27,299.0,Standard Renewal
TXN-1939-03,USER-1939,2025-04,2025-04-01,388.7,Tier Upgrade
TXN-1939-04,USER-1939,2025-04,2025-05-01,299.0,Standard Renewal
TXN-1939-05,USER-1939,2025-04,2025-05-31,299.0,Standard Renewal
TXN-1939-06,USER-1939,2025-04,2025-06-30,299.0,Standard Renewal
TXN-1939-07,USER-1939,2025-04,2025-07-30,299.0,Standard Renewal
TXN-1940-11,USER-1940,2025-11,2025-11-27,778.7,Tier Upgrade
TXN-1941-01,USER-1941,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1941-02,USER-1941,2025-01,2025-03-02,999.0,Standard Renewal
TXN-1941-03,USER-1941,2025-01,2025-04-01,999.0,Standard Renewal
TXN-1941-04,USER-1941,2025-01,2025-05-01,999.0,Standard Renewal
TXN-1941-05,USER-1941,2025-01,2025-05-31,999.0,Standard Renewal
TXN-1941-06,USER-1941,2025-01,2025-06-30,999.0,Standard Renewal
TXN-1941-07,USER-1941,2025-01,2025-07-30,999.0,Standard Renewal
TXN-1942-09,USER-1942,2025-09,2025-09-28,299.0,Standard Renewal
TXN-1942-10,USER-1942,2025-09,2025-10-28,299.0,Standard Renewal
TXN-1943-02,USER-1943,2025-03,2025-03-02,599.0,Standard Renewal
TXN-1943-03,USER-1943,2025-03,2025-04-01,599.0,Standard Renewal
TXN-1943-04,USER-1943,2025-03,2025-05-01,599.0,Standard Renewal
TXN-1943-05,USER-1943,2025-03,2025-05-31,599.0,Standard Renewal
TXN-1943-06,USER-1943,2025-03,2025-06-30,599.0,Standard Renewal
TXN-1943-07,USER-1943,2025-03,2025-07-30,599.0,Standard Renewal
TXN-1943-08,USER-1943,2025-03,2025-08-29,599.0,Standard Renewal
TXN-1943-09,USER-1943,2025-03,2025-09-28,599.0,Standard Renewal
TXN-1943-10,USER-1943,2025-03,2025-10-28,599.0,Standard Renewal
TXN-1943-11,USER-1943,2025-03,2025-11-27,599.0,Standard Renewal
TXN-1944-09,USER-1944,2025-09,2025-09-28,599.0,Standard Renewal
TXN-1944-10,USER-1944,2025-09,2025-10-28,599.0,Standard Renewal
TXN-1944-11,USER-1944,2025-09,2025-11-27,778.7,Tier Upgrade
TXN-1945-03,USER-1945,2025-04,2025-04-01,599.0,Standard Renewal
TXN-1945-04,USER-1945,2025-04,2025-05-01,599.0,Standard Renewal
TXN-1945-05,USER-1945,2025-04,2025-05-31,599.0,Standard Renewal
TXN-1946-10,USER-1946,2025-10,2025-10-28,599.0,Standard Renewal
TXN-1946-11,USER-1946,2025-10,2025-11-27,599.0,Standard Renewal
TXN-1947-03,USER-1947,2025-04,2025-04-01,388.7,Tier Upgrade
TXN-1947-04,USER-1947,2025-04,2025-05-01,299.0,Standard Renewal
TXN-1947-05,USER-1947,2025-04,2025-05-31,299.0,Standard Renewal
TXN-1948-09,USER-1948,2025-09,2025-09-28,1298.7,Tier Upgrade
TXN-1948-10,USER-1948,2025-09,2025-10-28,999.0,Standard Renewal
TXN-1948-11,USER-1948,2025-09,2025-11-27,999.0,Standard Renewal
TXN-1949-03,USER-1949,2025-04,2025-04-01,599.0,Standard Renewal
TXN-1949-04,USER-1949,2025-04,2025-05-01,778.7,Tier Upgrade
TXN-1949-05,USER-1949,2025-04,2025-05-31,778.7,Tier Upgrade
TXN-1949-06,USER-1949,2025-04,2025-06-30,778.7,Tier Upgrade
TXN-1949-07,USER-1949,2025-04,2025-07-30,599.0,Standard Renewal
TXN-1949-08,USER-1949,2025-04,2025-08-29,599.0,Standard Renewal
TXN-1949-09,USER-1949,2025-04,2025-09-28,599.0,Standard Renewal
TXN-1951-00,USER-1951,2025-01,2025-01-01,999.0,Standard Renewal
TXN-1951-01,USER-1951,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1951-02,USER-1951,2025-01,2025-03-02,999.0,Standard Renewal
TXN-1951-03,USER-1951,2025-01,2025-04-01,1298.7,Tier Upgrade
TXN-1951-04,USER-1951,2025-01,2025-05-01,999.0,Standard Renewal
TXN-1951-05,USER-1951,2025-01,2025-05-31,1298.7,Tier Upgrade
TXN-1951-06,USER-1951,2025-01,2025-06-30,999.0,Standard Renewal
TXN-1951-07,USER-1951,2025-01,2025-07-30,999.0,Standard Renewal
TXN-1951-08,USER-1951,2025-01,2025-08-29,999.0,Standard Renewal
TXN-1951-09,USER-1951,2025-01,2025-09-28,999.0,Standard Renewal
TXN-1951-10,USER-1951,2025-01,2025-10-28,999.0,Standard Renewal
TXN-1951-11,USER-1951,2025-01,2025-11-27,999.0,Standard Renewal
TXN-1952-00,USER-1952,2025-01,2025-01-01,999.0,Standard Renewal
TXN-1952-01,USER-1952,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1952-02,USER-1952,2025-01,2025-03-02,999.0,Standard Renewal
TXN-1952-03,USER-1952,2025-01,2025-04-01,999.0,Standard Renewal
TXN-1953-06,USER-1953,2025-06,2025-06-30,599.0,Standard Renewal
TXN-1953-07,USER-1953,2025-06,2025-07-30,778.7,Tier Upgrade
TXN-1953-08,USER-1953,2025-06,2025-08-29,599.0,Standard Renewal
TXN-1954-02,USER-1954,2025-03,2025-03-02,299.0,Standard Renewal
TXN-1954-03,USER-1954,2025-03,2025-04-01,299.0,Standard Renewal
TXN-1954-04,USER-1954,2025-03,2025-05-01,299.0,Standard Renewal
TXN-1954-05,USER-1954,2025-03,2025-05-31,299.0,Standard Renewal
TXN-1954-06,USER-1954,2025-03,2025-06-30,299.0,Standard Renewal
TXN-1954-07,USER-1954,2025-03,2025-07-30,299.0,Standard Renewal
TXN-1954-08,USER-1954,2025-03,2025-08-29,299.0,Standard Renewal
TXN-1954-09,USER-1954,2025-03,2025-09-28,299.0,Standard Renewal
TXN-1954-10,USER-1954,2025-03,2025-10-28,388.7,Tier Upgrade
TXN-1954-11,USER-1954,2025-03,2025-11-27,209.3,Contraction
TXN-1955-02,USER-1955,2025-03,2025-03-02,999.0,Standard Renewal
TXN-1955-03,USER-1955,2025-03,2025-04-01,1298.7,Tier Upgrade
TXN-1955-04,USER-1955,2025-03,2025-05-01,999.0,Standard Renewal
TXN-1955-05,USER-1955,2025-03,2025-05-31,699.3,Contraction
TXN-1955-06,USER-1955,2025-03,2025-06-30,999.0,Standard Renewal
TXN-1955-07,USER-1955,2025-03,2025-07-30,999.0,Standard Renewal
TXN-1955-08,USER-1955,2025-03,2025-08-29,999.0,Standard Renewal
TXN-1956-07,USER-1956,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1956-08,USER-1956,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1956-09,USER-1956,2025-07,2025-09-28,299.0,Standard Renewal
TXN-1957-04,USER-1957,2025-05,2025-05-01,599.0,Standard Renewal
TXN-1957-05,USER-1957,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1957-06,USER-1957,2025-05,2025-06-30,778.7,Tier Upgrade
TXN-1957-07,USER-1957,2025-05,2025-07-30,599.0,Standard Renewal
TXN-1957-08,USER-1957,2025-05,2025-08-29,599.0,Standard Renewal
TXN-1957-09,USER-1957,2025-05,2025-09-28,599.0,Standard Renewal
TXN-1957-10,USER-1957,2025-05,2025-10-28,599.0,Standard Renewal
TXN-1958-04,USER-1958,2025-05,2025-05-01,999.0,Standard Renewal
TXN-1958-05,USER-1958,2025-05,2025-05-31,999.0,Standard Renewal
TXN-1959-03,USER-1959,2025-04,2025-04-01,999.0,Standard Renewal
TXN-1959-04,USER-1959,2025-04,2025-05-01,1298.7,Tier Upgrade
TXN-1959-05,USER-1959,2025-04,2025-05-31,999.0,Standard Renewal
TXN-1959-06,USER-1959,2025-04,2025-06-30,999.0,Standard Renewal
TXN-1959-07,USER-1959,2025-04,2025-07-30,999.0,Standard Renewal
TXN-1959-08,USER-1959,2025-04,2025-08-29,999.0,Standard Renewal
TXN-1959-09,USER-1959,2025-04,2025-09-28,999.0,Standard Renewal
TXN-1959-10,USER-1959,2025-04,2025-10-28,999.0,Standard Renewal
TXN-1960-00,USER-1960,2025-01,2025-01-01,1298.7,Tier Upgrade
TXN-1960-01,USER-1960,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1960-02,USER-1960,2025-01,2025-03-02,999.0,Standard Renewal
TXN-1961-02,USER-1961,2025-03,2025-03-02,999.0,Standard Renewal
TXN-1961-03,USER-1961,2025-03,2025-04-01,1298.7,Tier Upgrade
TXN-1962-09,USER-1962,2025-09,2025-09-28,599.0,Standard Renewal
TXN-1962-10,USER-1962,2025-09,2025-10-28,599.0,Standard Renewal
TXN-1962-11,USER-1962,2025-09,2025-11-27,599.0,Standard Renewal
TXN-1963-03,USER-1963,2025-04,2025-04-01,388.7,Tier Upgrade
TXN-1963-04,USER-1963,2025-04,2025-05-01,299.0,Standard Renewal
TXN-1963-05,USER-1963,2025-04,2025-05-31,299.0,Standard Renewal
TXN-1963-06,USER-1963,2025-04,2025-06-30,299.0,Standard Renewal
TXN-1963-07,USER-1963,2025-04,2025-07-30,299.0,Standard Renewal
TXN-1964-05,USER-1964,2025-05,2025-05-31,299.0,Standard Renewal
TXN-1964-06,USER-1964,2025-05,2025-06-30,299.0,Standard Renewal
TXN-1964-07,USER-1964,2025-05,2025-07-30,299.0,Standard Renewal
TXN-1964-08,USER-1964,2025-05,2025-08-29,388.7,Tier Upgrade
TXN-1964-09,USER-1964,2025-05,2025-09-28,299.0,Standard Renewal
TXN-1964-10,USER-1964,2025-05,2025-10-28,299.0,Standard Renewal
TXN-1964-11,USER-1964,2025-05,2025-11-27,299.0,Standard Renewal
TXN-1966-06,USER-1966,2025-06,2025-06-30,999.0,Standard Renewal
TXN-1966-07,USER-1966,2025-06,2025-07-30,999.0,Standard Renewal
TXN-1967-04,USER-1967,2025-05,2025-05-01,999.0,Standard Renewal
TXN-1968-04,USER-1968,2025-05,2025-05-01,299.0,Standard Renewal
TXN-1968-05,USER-1968,2025-05,2025-05-31,299.0,Standard Renewal
TXN-1968-06,USER-1968,2025-05,2025-06-30,299.0,Standard Renewal
TXN-1968-07,USER-1968,2025-05,2025-07-30,299.0,Standard Renewal
TXN-1968-08,USER-1968,2025-05,2025-08-29,299.0,Standard Renewal
TXN-1968-09,USER-1968,2025-05,2025-09-28,299.0,Standard Renewal
TXN-1968-10,USER-1968,2025-05,2025-10-28,209.3,Contraction
TXN-1968-11,USER-1968,2025-05,2025-11-27,299.0,Standard Renewal
TXN-1969-04,USER-1969,2025-05,2025-05-01,599.0,Standard Renewal
TXN-1969-05,USER-1969,2025-05,2025-05-31,599.0,Standard Renewal
TXN-1969-06,USER-1969,2025-05,2025-06-30,599.0,Standard Renewal
TXN-1969-07,USER-1969,2025-05,2025-07-30,778.7,Tier Upgrade
TXN-1969-08,USER-1969,2025-05,2025-08-29,599.0,Standard Renewal
TXN-1970-11,USER-1970,2025-11,2025-11-27,999.0,Standard Renewal
TXN-1971-06,USER-1971,2025-06,2025-06-30,999.0,Standard Renewal
TXN-1971-07,USER-1971,2025-06,2025-07-30,999.0,Standard Renewal
TXN-1971-08,USER-1971,2025-06,2025-08-29,699.3,Contraction
TXN-1971-09,USER-1971,2025-06,2025-09-28,999.0,Standard Renewal
TXN-1971-10,USER-1971,2025-06,2025-10-28,999.0,Standard Renewal
TXN-1971-11,USER-1971,2025-06,2025-11-27,999.0,Standard Renewal
TXN-1972-05,USER-1972,2025-05,2025-05-31,299.0,Standard Renewal
TXN-1972-06,USER-1972,2025-05,2025-06-30,209.3,Contraction
TXN-1972-07,USER-1972,2025-05,2025-07-30,299.0,Standard Renewal
TXN-1972-08,USER-1972,2025-05,2025-08-29,299.0,Standard Renewal
TXN-1972-09,USER-1972,2025-05,2025-09-28,299.0,Standard Renewal
TXN-1972-10,USER-1972,2025-05,2025-10-28,299.0,Standard Renewal
TXN-1973-03,USER-1973,2025-04,2025-04-01,299.0,Standard Renewal
TXN-1974-07,USER-1974,2025-07,2025-07-30,999.0,Standard Renewal
TXN-1974-08,USER-1974,2025-07,2025-08-29,999.0,Standard Renewal
TXN-1974-09,USER-1974,2025-07,2025-09-28,999.0,Standard Renewal
TXN-1974-10,USER-1974,2025-07,2025-10-28,999.0,Standard Renewal
TXN-1974-11,USER-1974,2025-07,2025-11-27,699.3,Contraction
TXN-1975-04,USER-1975,2025-05,2025-05-01,299.0,Standard Renewal
TXN-1975-05,USER-1975,2025-05,2025-05-31,299.0,Standard Renewal
TXN-1976-02,USER-1976,2025-03,2025-03-02,299.0,Standard Renewal
TXN-1976-03,USER-1976,2025-03,2025-04-01,299.0,Standard Renewal
TXN-1976-04,USER-1976,2025-03,2025-05-01,299.0,Standard Renewal
TXN-1976-05,USER-1976,2025-03,2025-05-31,299.0,Standard Renewal
TXN-1976-06,USER-1976,2025-03,2025-06-30,299.0,Standard Renewal
TXN-1976-07,USER-1976,2025-03,2025-07-30,299.0,Standard Renewal
TXN-1976-08,USER-1976,2025-03,2025-08-29,388.7,Tier Upgrade
TXN-1976-09,USER-1976,2025-03,2025-09-28,299.0,Standard Renewal
TXN-1976-10,USER-1976,2025-03,2025-10-28,299.0,Standard Renewal
TXN-1976-11,USER-1976,2025-03,2025-11-27,209.3,Contraction
TXN-1977-02,USER-1977,2025-03,2025-03-02,999.0,Standard Renewal
TXN-1977-03,USER-1977,2025-03,2025-04-01,999.0,Standard Renewal
TXN-1977-04,USER-1977,2025-03,2025-05-01,999.0,Standard Renewal
TXN-1977-05,USER-1977,2025-03,2025-05-31,999.0,Standard Renewal
TXN-1977-06,USER-1977,2025-03,2025-06-30,999.0,Standard Renewal
TXN-1977-07,USER-1977,2025-03,2025-07-30,999.0,Standard Renewal
TXN-1977-08,USER-1977,2025-03,2025-08-29,999.0,Standard Renewal
TXN-1977-09,USER-1977,2025-03,2025-09-28,1298.7,Tier Upgrade
TXN-1978-09,USER-1978,2025-09,2025-09-28,299.0,Standard Renewal
TXN-1978-10,USER-1978,2025-09,2025-10-28,299.0,Standard Renewal
TXN-1978-11,USER-1978,2025-09,2025-11-27,299.0,Standard Renewal
TXN-1979-01,USER-1979,2025-01,2025-01-31,999.0,Standard Renewal
TXN-1979-02,USER-1979,2025-01,2025-03-02,999.0,Standard Renewal
TXN-1980-03,USER-1980,2025-04,2025-04-01,419.3,Contraction
TXN-1980-04,USER-1980,2025-04,2025-05-01,599.0,Standard Renewal
TXN-1980-05,USER-1980,2025-04,2025-05-31,599.0,Standard Renewal
TXN-1980-06,USER-1980,2025-04,2025-06-30,599.0,Standard Renewal
TXN-1980-07,USER-1980,2025-04,2025-07-30,599.0,Standard Renewal
TXN-1980-08,USER-1980,2025-04,2025-08-29,599.0,Standard Renewal
TXN-1980-09,USER-1980,2025-04,2025-09-28,599.0,Standard Renewal
TXN-1980-10,USER-1980,2025-04,2025-10-28,599.0,Standard Renewal
TXN-1980-11,USER-1980,2025-04,2025-11-27,599.0,Standard Renewal
TXN-1981-08,USER-1981,2025-08,2025-08-29,999.0,Standard Renewal
TXN-1981-09,USER-1981,2025-08,2025-09-28,999.0,Standard Renewal
TXN-1981-10,USER-1981,2025-08,2025-10-28,999.0,Standard Renewal
TXN-1981-11,USER-1981,2025-08,2025-11-27,999.0,Standard Renewal
TXN-1982-02,USER-1982,2025-03,2025-03-02,599.0,Standard Renewal
TXN-1982-03,USER-1982,2025-03,2025-04-01,599.0,Standard Renewal
TXN-1982-04,USER-1982,2025-03,2025-05-01,599.0,Standard Renewal
TXN-1982-05,USER-1982,2025-03,2025-05-31,599.0,Standard Renewal
TXN-1982-06,USER-1982,2025-03,2025-06-30,599.0,Standard Renewal
TXN-1982-07,USER-1982,2025-03,2025-07-30,599.0,Standard Renewal
TXN-1982-08,USER-1982,2025-03,2025-08-29,599.0,Standard Renewal
TXN-1982-09,USER-1982,2025-03,2025-09-28,599.0,Standard Renewal
TXN-1982-10,USER-1982,2025-03,2025-10-28,599.0,Standard Renewal
TXN-1982-11,USER-1982,2025-03,2025-11-27,599.0,Standard Renewal
TXN-1983-10,USER-1983,2025-10,2025-10-28,599.0,Standard Renewal
TXN-1983-11,USER-1983,2025-10,2025-11-27,599.0,Standard Renewal
TXN-1984-06,USER-1984,2025-06,2025-06-30,299.0,Standard Renewal
TXN-1984-07,USER-1984,2025-06,2025-07-30,299.0,Standard Renewal
TXN-1984-08,USER-1984,2025-06,2025-08-29,299.0,Standard Renewal
TXN-1984-09,USER-1984,2025-06,2025-09-28,299.0,Standard Renewal
TXN-1984-10,USER-1984,2025-06,2025-10-28,299.0,Standard Renewal
TXN-1984-11,USER-1984,2025-06,2025-11-27,299.0,Standard Renewal
TXN-1985-06,USER-1985,2025-06,2025-06-30,388.7,Tier Upgrade
TXN-1985-07,USER-1985,2025-06,2025-07-30,299.0,Standard Renewal
TXN-1985-08,USER-1985,2025-06,2025-08-29,299.0,Standard Renewal
TXN-1985-09,USER-1985,2025-06,2025-09-28,299.0,Standard Renewal
TXN-1985-10,USER-1985,2025-06,2025-10-28,299.0,Standard Renewal
TXN-1985-11,USER-1985,2025-06,2025-11-27,299.0,Standard Renewal
TXN-1986-07,USER-1986,2025-07,2025-07-30,299.0,Standard Renewal
TXN-1986-08,USER-1986,2025-07,2025-08-29,299.0,Standard Renewal
TXN-1986-09,USER-1986,2025-07,2025-09-28,299.0,Standard Renewal
TXN-1986-10,USER-1986,2025-07,2025-10-28,299.0,Standard Renewal
TXN-1986-11,USER-1986,2025-07,2025-11-27,299.0,Standard Renewal
TXN-1987-03,USER-1987,2025-04,2025-04-01,388.7,Tier Upgrade
TXN-1987-04,USER-1987,2025-04,2025-05-01,299.0,Standard Renewal
TXN-1987-05,USER-1987,2025-04,2025-05-31,388.7,Tier Upgrade
TXN-1987-06,USER-1987,2025-04,2025-06-30,299.0,Standard Renewal
TXN-1987-07,USER-1987,2025-04,2025-07-30,299.0,Standard Renewal
TXN-1987-08,USER-1987,2025-04,2025-08-29,299.0,Standard Renewal
TXN-1987-09,USER-1987,2025-04,2025-09-28,299.0,Standard Renewal
TXN-1987-10,USER-1987,2025-04,2025-10-28,299.0,Standard Renewal
TXN-1987-11,USER-1987,2025-04,2025-11-27,299.0,Standard Renewal
TXN-1989-01,USER-1989,2025-01,2025-01-31,599.0,Standard Renewal
TXN-1989-02,USER-1989,2025-01,2025-03-02,599.0,Standard Renewal
TXN-1989-03,USER-1989,2025-01,2025-04-01,778.7,Tier Upgrade
TXN-1989-04,USER-1989,2025-01,2025-05-01,599.0,Standard Renewal
TXN-1989-05,USER-1989,2025-01,2025-05-31,599.0,Standard Renewal
TXN-1989-06,USER-1989,2025-01,2025-06-30,599.0,Standard Renewal
TXN-1989-07,USER-1989,2025-01,2025-07-30,599.0,Standard Renewal
TXN-1989-08,USER-1989,2025-01,2025-08-29,778.7,Tier Upgrade
TXN-1989-09,USER-1989,2025-01,2025-09-28,599.0,Standard Renewal
TXN-1990-01,USER-1990,2025-01,2025-01-31,299.0,Standard Renewal
TXN-1990-02,USER-1990,2025-01,2025-03-02,299.0,Standard Renewal
TXN-1990-03,USER-1990,2025-01,2025-04-01,299.0,Standard Renewal
TXN-1990-04,USER-1990,2025-01,2025-05-01,299.0,Standard Renewal
TXN-1990-05,USER-1990,2025-01,2025-05-31,299.0,Standard Renewal
TXN-1990-06,USER-1990,2025-01,2025-06-30,299.0,Standard Renewal
TXN-1990-07,USER-1990,2025-01,2025-07-30,299.0,Standard Renewal
TXN-1990-08,USER-1990,2025-01,2025-08-29,299.0,Standard Renewal
TXN-1990-09,USER-1990,2025-01,2025-09-28,299.0,Standard Renewal
TXN-1990-10,USER-1990,2025-01,2025-10-28,299.0,Standard Renewal
TXN-1990-11,USER-1990,2025-01,2025-11-27,299.0,Standard Renewal
TXN-1991-04,USER-1991,2025-05,2025-05-01,999.0,Standard Renewal
TXN-1991-05,USER-1991,2025-05,2025-05-31,999.0,Standard Renewal
TXN-1991-06,USER-1991,2025-05,2025-06-30,999.0,Standard Renewal
TXN-1991-07,USER-1991,2025-05,2025-07-30,999.0,Standard Renewal
TXN-1991-08,USER-1991,2025-05,2025-08-29,999.0,Standard Renewal
TXN-1991-09,USER-1991,2025-05,2025-09-28,999.0,Standard Renewal
TXN-1991-10,USER-1991,2025-05,2025-10-28,699.3,Contraction
TXN-1991-11,USER-1991,2025-05,2025-11-27,999.0,Standard Renewal
TXN-1992-01,USER-1992,2025-01,2025-01-31,599.0,Standard Renewal
TXN-1992-02,USER-1992,2025-01,2025-03-02,599.0,Standard Renewal
TXN-1992-03,USER-1992,2025-01,2025-04-01,599.0,Standard Renewal
TXN-1992-04,USER-1992,2025-01,2025-05-01,599.0,Standard Renewal
TXN-1993-03,USER-1993,2025-04,2025-04-01,999.0,Standard Renewal
TXN-1993-04,USER-1993,2025-04,2025-05-01,999.0,Standard Renewal
TXN-1993-05,USER-1993,2025-04,2025-05-31,999.0,Standard Renewal
TXN-1993-06,USER-1993,2025-04,2025-06-30,999.0,Standard Renewal
TXN-1993-07,USER-1993,2025-04,2025-07-30,999.0,Standard Renewal
TXN-1993-08,USER-1993,2025-04,2025-08-29,999.0,Standard Renewal
TXN-1993-09,USER-1993,2025-04,2025-09-28,999.0,Standard Renewal
TXN-1993-10,USER-1993,2025-04,2025-10-28,999.0,Standard Renewal
TXN-1993-11,USER-1993,2025-04,2025-11-27,999.0,Standard Renewal
TXN-1994-02,USER-1994,2025-03,2025-03-02,599.0,Standard Renewal
TXN-1994-03,USER-1994,2025-03,2025-04-01,778.7,Tier Upgrade
TXN-1995-07,USER-1995,2025-07,2025-07-30,999.0,Standard Renewal
TXN-1995-08,USER-1995,2025-07,2025-08-29,999.0,Standard Renewal
TXN-1995-09,USER-1995,2025-07,2025-09-28,999.0,Standard Renewal
